NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE	
SIGLEC9	SIGLEC9	SIGLEC9	sialic acid binding Ig-like lectin 9	0.36033398	
GPR35	GPR35	GPR35	G protein-coupled receptor 35	0.3599667	
CTC-479C5.12	CTC-479C5.12	null	null	0.35975897	
PCDHGB2	PCDHGB2	PCDHGB2	protocadherin gamma subfamily B, 2	0.35970664	
TNFRSF11A	TNFRSF11A	TNFRSF11A	tumor necrosis factor receptor superfamily, member 11a, NFKB activator	0.3596258	
RP11-435B5.4	RP11-435B5.4	null	null	0.35941494	
DIAPH1	DIAPH1	DIAPH1	diaphanous homolog 1 (Drosophila)	0.35928464	
GS1-358P8.4	GS1-358P8.4	null	null	0.35924032	
FTH1P8	FTH1P8	null	null	0.358759	
TPD52	TPD52	TPD52	tumor protein D52	0.3587183	
FOXN2	FOXN2	FOXN2	forkhead box N2	0.35811913	
KAL1	KAL1	KAL1	Kallmann syndrome 1 sequence	0.3580014	
HLA-DRA	HLA-DRA	HLA-DRA	major histocompatibility complex, class II, DR alpha	0.35733598	
TYMP	TYMP	null	null	0.3569001	
BAK1P1	BAK1P1	null	null	0.35672083	
C1QA	C1QA	C1QA	complement component 1, q subcomponent, A chain	0.356461	
ANXA4	ANXA4	ANXA4	annexin A4	0.3563486	
ZBTB33	ZBTB33	ZBTB33	zinc finger and BTB domain containing 33	0.3562558	
DNPEP	DNPEP	DNPEP	aspartyl aminopeptidase	0.35616732	
HLA-A	HLA-A	HLA-A	major histocompatibility complex, class I, A	0.35612896	
PSME2	PSME2	PSME2	proteasome (prosome, macropain) activator subunit 2 (PA28 beta)	0.35575768	
C1QB	C1QB	C1QB	complement component 1, q subcomponent, B chain	0.35562265	
C2	C2	C2	complement component 2	0.35553297	
REEP6	REEP6	REEP6	receptor accessory protein 6	0.35538915	
TLR8	TLR8	TLR8	toll-like receptor 8	0.3550212	
NCK1	NCK1	NCK1	NCK adaptor protein 1	0.35486567	
C9orf64	C9orf64	C9ORF64	chromosome 9 open reading frame 64	0.35481673	
FUOM	FUOM	null	null	0.35421938	
PCDHB3	PCDHB3	PCDHB3	protocadherin beta 3	0.35376337	
ENPP4	ENPP4	ENPP4	ectonucleotide pyrophosphatase/phosphodiesterase 4 (putative function)	0.35375297	
FTH1P7	FTH1P7	null	null	0.3534514	
EMR2	EMR2	EMR2	egf-like module containing, mucin-like, hormone receptor-like 2	0.35298553	
DHFRP1	DHFRP1	DHFRP1	dihydrofolate reductase pseudogene 1	0.3527355	
SLAMF8	SLAMF8	SLAMF8	SLAM family member 8	0.35241285	
CTD-2144E22.10	CTD-2144E22.10	null	null	0.35226563	
KRT10	KRT10	KRT10	keratin 10 (epidermolytic hyperkeratosis; keratosis palmaris et plantaris)	0.35184544	
VPS37C	VPS37C	VPS37C	vacuolar protein sorting 37 homolog C (S. cerevisiae)	0.3518264	
BMS1P8	BMS1P8	null	null	0.35171422	
FTH1P5	FTH1P5	null	null	0.35156012	
AC097359.1	AC097359.1	null	null	0.35149145	
ASPRV1	ASPRV1	null	null	0.3512629	
BROX	BROX	null	null	0.3505521	
FTH1P23	FTH1P23	null	null	0.35026824	
GBP4	GBP4	GBP4	guanylate binding protein 4	0.35011503	
IFITM3	IFITM3	IFITM3	interferon induced transmembrane protein 3 (1-8U)	0.34996	
ST14	ST14	ST14	suppression of tumorigenicity 14 (colon carcinoma)	0.34981665	
CCL4L2	CCL4L2	CCL4L2	chemokine (C-C motif) ligand 4-like 2	0.3497399	
HLA-DQB1	HLA-DQB1	HLA-DQB1	major histocompatibility complex, class II, DQ beta 1	0.3496127	
PLEK	PLEK	PLEK	pleckstrin	0.34943637	
TRAPPC4	TRAPPC4	TRAPPC4	trafficking protein particle complex 4	0.34932005	
HLA-DOA	HLA-DOA	HLA-DOA	major histocompatibility complex, class II, DO alpha	0.34921587	
HCK	HCK	HCK	hemopoietic cell kinase	0.3491724	
TMEM37	TMEM37	TMEM37	transmembrane protein 37	0.3489774	
RP11-440D17.3	RP11-440D17.3	null	null	0.3482896	
RAB9A	RAB9A	null	null	0.34782684	
LRRC3	LRRC3	LRRC3	leucine rich repeat containing 3	0.3476348	
GALNT12	GALNT12	GALNT12	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 12 (GalNAc-T12)	0.347007	
CTSD	CTSD	CTSD	cathepsin D (lysosomal aspartyl peptidase)	0.34696075	
FAM26F	FAM26F	null	null	0.34637076	
RP11-10C24.3	RP11-10C24.3	null	null	0.3458978	
RAB42	RAB42	RAB42	RAB42, member RAS oncogene family	0.34589332	
PTGR1	PTGR1	null	null	0.34570172	
CD302	CD302	CD302	CD302 molecule	0.34506223	
RP11-158H5.7	RP11-158H5.7	null	null	0.34496182	
LILRB4	LILRB4	LILRB4	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 4	0.34468934	
APOL2	APOL2	APOL2	apolipoprotein L, 2	0.34468782	
VPS35	VPS35	VPS35	vacuolar protein sorting 35 (yeast)	0.34334075	
ITGB2	ITGB2	ITGB2	integrin, beta 2 (complement component 3 receptor 3 and 4 subunit)	0.34300777	
SLC7A7	SLC7A7	SLC7A7	solute carrier family 7 (cationic amino acid transporter, y+ system), member 7	0.34300062	
CDC14B	CDC14B	CDC14B	CDC14 cell division cycle 14 homolog B (S. cerevisiae)	0.34293166	
CXCL9	CXCL9	CXCL9	chemokine (C-X-C motif) ligand 9	0.34282658	
SMIM10	SMIM10	null	null	0.34255508	
RTP4	RTP4	RTP4	receptor transporter protein 4	0.34252658	
SLC29A3	SLC29A3	SLC29A3	solute carrier family 29 (nucleoside transporters), member 3	0.34225228	
GMPR	GMPR	GMPR	guanosine monophosphate reductase	0.3421113	
ATF5	ATF5	ATF5	activating transcription factor 5	0.34201804	
GHDC	GHDC	GHDC	GH3 domain containing	0.34184685	
CTSC	CTSC	CTSC	cathepsin C	0.34165925	
PERP	PERP	PERP	PERP, TP53 apoptosis effector	0.34143636	
PKNOX1	PKNOX1	PKNOX1	PBX/knotted 1 homeobox 1	0.3414113	
FBXO3	FBXO3	FBXO3	F-box protein 3	0.34136602	
ZNF563	ZNF563	ZNF563	zinc finger protein 563	0.3407485	
SKAP2	SKAP2	SKAP2	src kinase associated phosphoprotein 2	0.34050527	
CYBB	CYBB	CYBB	cytochrome b-245, beta polypeptide (chronic granulomatous disease)	0.34004793	
METTL7B	METTL7B	METTL7B	methyltransferase like 7B	0.34001034	
C2orf16	C2orf16	C2ORF16	chromosome 2 open reading frame 16	0.33986178	
TRAFD1	TRAFD1	TRAFD1	TRAF-type zinc finger domain containing 1	0.33983338	
ELMO3	ELMO3	ELMO3	engulfment and cell motility 3	0.33969662	
RP11-363E7.4	RP11-363E7.4	null	null	0.33946723	
SNAP23	SNAP23	SNAP23	synaptosomal-associated protein, 23kDa	0.33942232	
FAM91A1	FAM91A1	FAM91A1	family with sequence similarity 91, member A1	0.33931318	
CD86	CD86	CD86	CD86 molecule	0.339213	
FAM63A	FAM63A	FAM63A	family with sequence similarity 63, member A	0.3391906	
FLG	FLG	FLG	filaggrin	0.33821532	
TIRAP	TIRAP	TIRAP	toll-interleukin 1 receptor (TIR) domain containing adaptor protein	0.3381257	
GTF2B	GTF2B	GTF2B	general transcription factor IIB	0.33807164	
LYPD3	LYPD3	LYPD3	LY6/PLAUR domain containing 3	0.3374167	
LY96	LY96	LY96	lymphocyte antigen 96	0.33725	
CHCHD7	CHCHD7	CHCHD7	coiled-coil-helix-coiled-coil-helix domain containing 7	0.3372205	
ALG6	ALG6	ALG6	asparagine-linked glycosylation 6 homolog (S. cerevisiae, alpha-1,3-glucosyltransferase)	0.33698314	
ACP5	ACP5	ACP5	acid phosphatase 5, tartrate resistant	0.3366225	
CSTA	CSTA	CSTA	cystatin A (stefin A)	0.33649126	
HLA-J	HLA-J	HLA-J	major histocompatibility complex, class I, J (pseudogene)	0.336291	
PPIL3	PPIL3	PPIL3	peptidylprolyl isomerase (cyclophilin)-like 3	0.33628893	
IL2RB	IL2RB	IL2RB	interleukin 2 receptor, beta	0.3356621	
TCEB1P2	TCEB1P2	TCEB1P2	transcription elongation factor B (SIII), polypeptide 1 pseudogene 2	0.3348146	
FTH1	FTH1	FTH1	ferritin, heavy polypeptide 1	0.3346963	
LLGL2	LLGL2	LLGL2	lethal giant larvae homolog 2 (Drosophila)	0.33460587	
FTH1P12	FTH1P12	null	null	0.33459163	
FPR3	FPR3	null	null	0.33409864	
LPGAT1	LPGAT1	LPGAT1	lysophosphatidylglycerol acyltransferase 1	0.3340816	
IL4I1	IL4I1	IL4I1	interleukin 4 induced 1	0.33395737	
MXD1	MXD1	MXD1	MAX dimerization protein 1	0.33354315	
PDCL	PDCL	PDCL	phosducin-like	0.33306795	
HLA-DPA1	HLA-DPA1	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1	0.33301565	
SAT1	SAT1	SAT1	spermidine/spermine N1-acetyltransferase 1	0.33292454	
FANCB	FANCB	FANCB	Fanconi anemia, complementation group B	0.33289397	
KCTD5	KCTD5	KCTD5	potassium channel tetramerisation domain containing 5	0.33276892	
IL10RB	IL10RB	IL10RB	interleukin 10 receptor, beta	0.33247617	
AQP3	AQP3	AQP3	aquaporin 3 (Gill blood group)	0.3323735	
ZNF91	ZNF91	ZNF91	zinc finger protein 91	0.33220398	
YTHDF3	YTHDF3	YTHDF3	YTH domain family, member 3	0.33216873	
LDHD	LDHD	LDHD	lactate dehydrogenase D	0.33192208	
MGST2	MGST2	MGST2	microsomal glutathione S-transferase 2	0.33179522	
FTH1P3	FTH1P3	null	null	0.33133447	
GGT1	GGT1	GGT1	gamma-glutamyltransferase 1	0.3311759	
ATP6V1C1	ATP6V1C1	ATP6V1C1	ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C1	0.33115137	
CERS6	CERS6	null	null	0.33114114	
FTH1P10	FTH1P10	null	null	0.33062452	
DOK4	DOK4	DOK4	docking protein 4	0.33043224	
LINC00839	LINC00839	null	null	0.33016822	
SPAG1	SPAG1	SPAG1	sperm associated antigen 1	0.33004606	
CASP10	CASP10	CASP10	caspase 10, apoptosis-related cysteine peptidase	0.3300237	
SLC31A2	SLC31A2	SLC31A2	solute carrier family 31 (copper transporters), member 2	0.32938102	
INSIG2	INSIG2	INSIG2	insulin induced gene 2	0.3291358	
CORO2A	CORO2A	CORO2A	coronin, actin binding protein, 2A	0.32879004	
RNF181	RNF181	null	null	0.3285674	
FOLH1	FOLH1	FOLH1	folate hydrolase (prostate-specific membrane antigen) 1	0.32839048	
CECR1	CECR1	CECR1	cat eye syndrome chromosome region, candidate 1	0.32836068	
STXBP1	STXBP1	STXBP1	syntaxin binding protein 1	0.32834435	
SESN2	SESN2	SESN2	sestrin 2	0.32819405	
IL17RE	IL17RE	IL17RE	interleukin 17 receptor E	0.32668164	
RP11-545E17.3	RP11-545E17.3	null	null	0.32666972	
STX11	STX11	STX11	syntaxin 11	0.3264073	
SOD1	SOD1	SOD1	superoxide dismutase 1, soluble (amyotrophic lateral sclerosis 1 (adult))	0.32601225	
HNMT	HNMT	HNMT	histamine N-methyltransferase	0.32600245	
DHFR	DHFR	DHFR	dihydrofolate reductase	0.32570687	
GSDMD	GSDMD	null	null	0.3256312	
CYFIP1	CYFIP1	CYFIP1	cytoplasmic FMR1 interacting protein 1	0.3255595	
CHPT1	CHPT1	CHPT1	choline phosphotransferase 1	0.32537785	
THEM6	THEM6	null	null	0.32502455	
HSD17B14	HSD17B14	null	null	0.32469985	
PSMB10	PSMB10	PSMB10	proteasome (prosome, macropain) subunit, beta type, 10	0.32419375	
CXorf23	CXorf23	CXORF23	chromosome X open reading frame 23	0.32409018	
TXNDC9	TXNDC9	TXNDC9	thioredoxin domain containing 9	0.32392737	
TMEM65	TMEM65	TMEM65	transmembrane protein 65	0.32371682	
CBR3	CBR3	CBR3	carbonyl reductase 3	0.32361472	
GPR65	GPR65	GPR65	G protein-coupled receptor 65	0.32318565	
RAB3D	RAB3D	RAB3D	RAB3D, member RAS oncogene family	0.32305214	
CISD3	CISD3	null	null	0.32296976	
DSG2	DSG2	DSG2	desmoglein 2	0.32204512	
ABI1	ABI1	ABI1	abl-interactor 1	0.322006	
MALL	MALL	MALL	mal, T-cell differentiation protein-like	0.32174245	
RP11-252A24.3	RP11-252A24.3	null	null	0.32134145	
PIR	PIR	PIR	pirin (iron-binding nuclear protein)	0.3211644	
PBLD	PBLD	null	null	0.32101429	
UBE2F	UBE2F	UBE2F	ubiquitin-conjugating enzyme E2F (putative)	0.32097104	
STAT3	STAT3	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	0.32029364	
RP11-876N24.5	RP11-876N24.5	null	null	0.3201228	
SLC15A3	SLC15A3	SLC15A3	solute carrier family 15, member 3	0.32003418	
AC138783.12	AC138783.12	null	null	0.320023	
FAM105A	FAM105A	FAM105A	family with sequence similarity 105, member A	0.31975383	
AGFG1	AGFG1	null	null	0.31932676	
FTH1P20	FTH1P20	null	null	0.31871367	
FPR1	FPR1	FPR1	formyl peptide receptor 1	0.31867015	
CTSZ	CTSZ	CTSZ	cathepsin Z	0.3182836	
SLC46A1	SLC46A1	null	null	0.3181807	
ZNF491	ZNF491	ZNF491	zinc finger protein 491	0.31814724	
FASTKD5	FASTKD5	FASTKD5	FAST kinase domains 5	0.31693232	
SUFU	SUFU	SUFU	suppressor of fused homolog (Drosophila)	0.31688017	
OSGIN1	OSGIN1	OSGIN1	oxidative stress induced growth inhibitor 1	0.3166083	
NAIF1	NAIF1	null	null	0.31641394	
YY2	YY2	YY2	YY2 transcription factor	0.3162609	
TYROBP	TYROBP	TYROBP	TYRO protein tyrosine kinase binding protein	0.31619024	
ZNF761	ZNF761	ZNF761	zinc finger protein 761	0.31602964	
PUS10	PUS10	null	null	0.31586277	
SLFN12	SLFN12	SLFN12	schlafen family member 12	0.315447	
SCML1	SCML1	SCML1	sex comb on midleg-like 1 (Drosophila)	0.31533462	
STOM	STOM	STOM	stomatin	0.3153157	
SDHD	SDHD	SDHD	succinate dehydrogenase complex, subunit D, integral membrane protein	0.31492436	
CD300A	CD300A	CD300A	CD300a molecule	0.3147713	
STAP2	STAP2	STAP2	-	0.3147487	
PPP1R2	PPP1R2	PPP1R2	protein phosphatase 1, regulatory (inhibitor) subunit 2	0.31455427	
PYHIN1	PYHIN1	PYHIN1	pyrin and HIN domain family, member 1	0.3138302	
TOR1B	TOR1B	TOR1B	torsin family 1, member B (torsin B)	0.31376457	
C19orf38	C19orf38	null	null	0.3137105	
CYP7B1	CYP7B1	CYP7B1	cytochrome P450, family 7, subfamily B, polypeptide 1	0.3135407	
ABCB10	ABCB10	ABCB10	ATP-binding cassette, sub-family B (MDR/TAP), member 10	0.31351388	
C1QC	C1QC	C1QC	complement component 1, q subcomponent, C chain	0.31346977	
CUL5	CUL5	CUL5	cullin 5	0.3131241	
TSNAX	TSNAX	TSNAX	translin-associated factor X	0.31306374	
MFSD2A	MFSD2A	null	null	0.31272677	
WI2-1896O14.1	WI2-1896O14.1	null	null	0.31266123	
TBK1	TBK1	TBK1	TANK-binding kinase 1	0.31259778	
IGHV3-23	IGHV3-23	IGHV3-23	immunoglobulin heavy variable 3-23	0.31238607	
RPS6KA3	RPS6KA3	RPS6KA3	ribosomal protein S6 kinase, 90kDa, polypeptide 3	0.31221545	
CHI3L1	CHI3L1	CHI3L1	chitinase 3-like 1 (cartilage glycoprotein-39)	0.31219175	
SQRDL	SQRDL	SQRDL	sulfide quinone reductase-like (yeast)	0.31216934	
DYSF	DYSF	DYSF	dysferlin, limb girdle muscular dystrophy 2B (autosomal recessive)	0.31166983	
DRAM1	DRAM1	null	null	0.31121817	
MYLIP	MYLIP	MYLIP	myosin regulatory light chain interacting protein	0.31088394	
IL15RA	IL15RA	IL15RA	interleukin 15 receptor, alpha	0.3108227	
ABHD17C	ABHD17C	null	null	0.3104543	
HSD17B8	HSD17B8	HSD17B8	hydroxysteroid (17-beta) dehydrogenase 8	0.31039524	
TMEM86A	TMEM86A	TMEM86A	transmembrane protein 86A	0.31023145	
TLE4	TLE4	TLE4	transducin-like enhancer of split 4 (E(sp1) homolog, Drosophila)	0.31016517	
SMCO4	SMCO4	null	null	0.30999073	
HEBP1	HEBP1	HEBP1	heme binding protein 1	0.309499	
RP11-680G24.5	RP11-680G24.5	null	null	0.30902395	
UAP1L1	UAP1L1	UAP1L1	UDP-N-acteylglucosamine pyrophosphorylase 1-like 1	0.30894107	
C20orf196	C20orf196	C20ORF196	chromosome 20 open reading frame 196	0.30879307	
RPS6KA5	RPS6KA5	RPS6KA5	ribosomal protein S6 kinase, 90kDa, polypeptide 5	0.30837068	
MTHFR	MTHFR	MTHFR	5,10-methylenetetrahydrofolate reductase (NADPH)	0.30814967	
ACY1	ACY1	ACY1	aminoacylase 1	0.30813816	
MBOAT1	MBOAT1	MBOAT1	membrane bound O-acyltransferase domain containing 1	0.30787158	
CLN6	CLN6	CLN6	ceroid-lipofuscinosis, neuronal 6, late infantile, variant	0.30766907	
TMEM50A	TMEM50A	TMEM50A	transmembrane protein 50A	0.30717844	
SLC12A7	SLC12A7	SLC12A7	solute carrier family 12 (potassium/chloride transporters), member 7	0.30716243	
ANG	ANG	ANG	angiogenin, ribonuclease, RNase A family, 5	0.30694586	
ZNF528	ZNF528	ZNF528	zinc finger protein 528	0.3069294	
VPS26A	VPS26A	VPS26A	vacuolar protein sorting 26 homolog A (yeast)	0.30592665	
PRDX1	PRDX1	PRDX1	peroxiredoxin 1	0.30586457	
AC099522.2	AC099522.2	null	null	0.3058461	
RP11-423O2.5	RP11-423O2.5	null	null	0.30580506	
PIGA	PIGA	PIGA	phosphatidylinositol glycan anchor biosynthesis, class A (paroxysmal nocturnal hemoglobinuria)	0.3056657	
TCEB1	TCEB1	TCEB1	transcription elongation factor B (SIII), polypeptide 1 (15kDa, elongin C)	0.30564508	
PRR13	PRR13	PRR13	proline rich 13	0.30547205	
TMEM69	TMEM69	TMEM69	transmembrane protein 69	0.3054412	
F11R	F11R	F11R	F11 receptor	0.30480483	
ABCB6	ABCB6	ABCB6	ATP-binding cassette, sub-family B (MDR/TAP), member 6	0.3047409	
TMEM176A	TMEM176A	TMEM176A	transmembrane protein 176A	0.30463508	
TDP2	TDP2	null	null	0.30457053	
TLR4	TLR4	TLR4	toll-like receptor 4	0.3044815	
IDS	IDS	IDS	iduronate 2-sulfatase (Hunter syndrome)	0.3042883	
DOLPP1	DOLPP1	DOLPP1	dolichyl pyrophosphate phosphatase 1	0.30416635	
DAPK2	DAPK2	DAPK2	death-associated protein kinase 2	0.30401945	
GJB2	GJB2	GJB2	gap junction protein, beta 2, 26kDa (connexin 26)	0.30395922	
CARD16	CARD16	null	null	0.30363122	
PEF1	PEF1	PEF1	penta-EF-hand domain containing 1	0.30344182	
FCGR3A	FCGR3A	FCGR3A	Fc fragment of IgG, low affinity IIIa, receptor (CD16a)	0.30334806	
CLIP4	CLIP4	null	null	0.30314252	
CADM1	CADM1	null	null	0.30301788	
ANGPT2	ANGPT2	ANGPT2	angiopoietin 2	0.30278736	
AL589743.1	AL589743.1	null	null	0.30236793	
EGLN3	EGLN3	EGLN3	egl nine homolog 3 (C. elegans)	0.30208433	
AGPAT3	AGPAT3	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3	0.30188322	
PAFAH2	PAFAH2	PAFAH2	platelet-activating factor acetylhydrolase 2, 40kDa	0.30182737	
MGAT4A	MGAT4A	MGAT4A	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A	0.30154985	
GSN	GSN	GSN	gelsolin (amyloidosis, Finnish type)	0.30154026	
CTSB	CTSB	CTSB	cathepsin B	0.3013592	
ACSL5	ACSL5	ACSL5	acyl-CoA synthetase long-chain family member 5	0.3011321	
PARP9	PARP9	PARP9	poly (ADP-ribose) polymerase family, member 9	0.30026785	
DEPDC7	DEPDC7	DEPDC7	DEP domain containing 7	0.30026242	
GPR84	GPR84	GPR84	G protein-coupled receptor 84	0.3002108	
ATP6V0C	ATP6V0C	ATP6V0C	ATPase, H+ transporting, lysosomal 16kDa, V0 subunit c	0.3001857	
SIRPB2	SIRPB2	SIRPB2	signal-regulatory protein beta 2	0.30014154	
ZNF658B	ZNF658B	ZNF658B	zinc finger protein 658B	0.29973906	
COX5B	COX5B	COX5B	cytochrome c oxidase subunit Vb	0.29951295	
HLA-F-AS1	HLA-F-AS1	null	null	0.29946002	
HLA-DRB1	HLA-DRB1	HLA-DRB1	major histocompatibility complex, class II, DR beta 1	0.299398	
RIOK3	RIOK3	RIOK3	RIO kinase 3 (yeast)	0.2993793	
GIN1	GIN1	null	null	0.299285	
CES2	CES2	CES2	carboxylesterase 2 (intestine, liver)	0.29910365	
HLA-DPB1	HLA-DPB1	HLA-DPB1	major histocompatibility complex, class II, DP beta 1	0.29907486	
SNTA1	SNTA1	SNTA1	syntrophin, alpha 1 (dystrophin-associated protein A1, 59kDa, acidic component)	0.29895598	
CHAC1	CHAC1	CHAC1	ChaC, cation transport regulator homolog 1 (E. coli)	0.29881257	
HLA-E	HLA-E	HLA-E	major histocompatibility complex, class I, E	0.2986873	
IFITM1	IFITM1	IFITM1	interferon induced transmembrane protein 1 (9-27)	0.29867968	
CD14	CD14	CD14	CD14 molecule	0.29862607	
CTD-2314B22.3	CTD-2314B22.3	null	null	0.2984011	
CEP72	CEP72	CEP72	centrosomal protein 72kDa	0.2978852	
GOLM1	GOLM1	null	null	0.29780856	
GALNT4	GALNT4	GALNT4	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 4 (GalNAc-T4)	0.29760432	
FKBP15	FKBP15	null	null	0.29707712	
CSF3R	CSF3R	CSF3R	colony stimulating factor 3 receptor (granulocyte)	0.29649642	
RAB6C	RAB6C	RAB6C	RAB6C, member RAS oncogene family	0.29629466	
MRAS	MRAS	MRAS	muscle RAS oncogene homolog	0.2960127	
PPP1R13L	PPP1R13L	PPP1R13L	protein phosphatase 1, regulatory (inhibitor) subunit 13 like	0.29600847	
SQSTM1	SQSTM1	SQSTM1	sequestosome 1	0.29579464	
SLC43A2	SLC43A2	SLC43A2	solute carrier family 43, member 2	0.29564482	
P2RY1	P2RY1	P2RY1	purinergic receptor P2Y, G-protein coupled, 1	0.295346	
TMEM55A	TMEM55A	TMEM55A	transmembrane protein 55A	0.29501417	
SNX10	SNX10	SNX10	sorting nexin 10	0.29499042	
C9orf129	C9orf129	C9ORF129	chromosome 9 open reading frame 129	0.29496667	
ATP6V0D1	ATP6V0D1	ATP6V0D1	ATPase, H+ transporting, lysosomal 38kDa, V0 subunit d1	0.29483742	
WASF4P	WASF4P	null	null	0.2948367	
TPM3P9	TPM3P9	null	null	0.29435316	
HPDL	HPDL	null	null	0.29433337	
CNIH4	CNIH4	CNIH4	cornichon homolog 4 (Drosophila)	0.29393128	
C10orf118	C10orf118	C10ORF118	chromosome 10 open reading frame 118	0.29388958	
VPS28	VPS28	VPS28	vacuolar protein sorting 28 homolog (S. cerevisiae)	0.29378822	
QPRT	QPRT	QPRT	quinolinate phosphoribosyltransferase (nicotinate-nucleotide pyrophosphorylase (carboxylating))	0.29331833	
RNF130	RNF130	RNF130	ring finger protein 130	0.2931135	
ATP6V0E1	ATP6V0E1	ATP6V0E1	ATPase, H+ transporting, lysosomal 9kDa, V0 subunit e1	0.2929947	
PRDX4	PRDX4	PRDX4	peroxiredoxin 4	0.29258242	
HK3	HK3	HK3	hexokinase 3 (white cell)	0.2925774	
LINC00152	LINC00152	null	null	0.2923505	
ENPEP	ENPEP	ENPEP	glutamyl aminopeptidase (aminopeptidase A)	0.2922914	
PPP1CB	PPP1CB	PPP1CB	protein phosphatase 1, catalytic subunit, beta isoform	0.29228452	
PURA	PURA	PURA	purine-rich element binding protein A	0.29197797	
ABHD17B	ABHD17B	null	null	0.291929	
MSRB1	MSRB1	null	null	0.29165417	
FAM20A	FAM20A	FAM20A	family with sequence similarity 20, member A	0.29162514	
TRPM2	TRPM2	TRPM2	transient receptor potential cation channel, subfamily M, member 2	0.29148293	
CD36	CD36	CD36	CD36 molecule (thrombospondin receptor)	0.2914325	
PDXDC1	PDXDC1	null	null	0.29122087	
TNFRSF14	TNFRSF14	TNFRSF14	tumor necrosis factor receptor superfamily, member 14 (herpesvirus entry mediator)	0.2911669	
ZNF808	ZNF808	null	null	0.2908033	
SH3KBP1	SH3KBP1	SH3KBP1	SH3-domain kinase binding protein 1	0.29071823	
C8orf59	C8orf59	C8ORF59	chromosome 8 open reading frame 59	0.28935707	
FTH1P2	FTH1P2	null	null	0.28932458	
ARL4D	ARL4D	ARL4D	ADP-ribosylation factor-like 4D	0.2893023	
TMEM70	TMEM70	TMEM70	transmembrane protein 70	0.28820467	
JRK	JRK	JRK	jerky homolog (mouse)	0.28810292	
IDH2	IDH2	IDH2	isocitrate dehydrogenase 2 (NADP+), mitochondrial	0.2880078	
TFPT	TFPT	TFPT	TCF3 (E2A) fusion partner (in childhood Leukemia)	0.28799772	
CFLAR	CFLAR	CFLAR	CASP8 and FADD-like apoptosis regulator	0.2875378	
TMEM64	TMEM64	TMEM64	transmembrane protein 64	0.2875043	
CASP3	CASP3	CASP3	caspase 3, apoptosis-related cysteine peptidase	0.28727248	
CTSV	CTSV	null	null	0.28715837	
ACP2	ACP2	ACP2	acid phosphatase 2, lysosomal	0.28706947	
MAPK13	MAPK13	MAPK13	mitogen-activated protein kinase 13	0.28673762	
PEX11G	PEX11G	PEX11G	peroxisomal biogenesis factor 11 gamma	0.28659555	
ZNF780B	ZNF780B	ZNF780B	zinc finger protein 780B	0.28653818	
LILRB5	LILRB5	LILRB5	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 5	0.2861288	
CD59	CD59	CD59	CD59 molecule, complement regulatory protein	0.28584367	
ZNF772	ZNF772	ZNF772	zinc finger protein 772	0.28573176	
SDHDP6	SDHDP6	SDHDP6	succinate dehydrogenase complex, subunit D, integral membrane protein pseudogene 6	0.28542548	
WIPF2	WIPF2	null	null	0.2853553	
ALDH5A1	ALDH5A1	ALDH5A1	aldehyde dehydrogenase 5 family, member A1 (succinate-semialdehyde dehydrogenase)	0.28518072	
FAM126A	FAM126A	FAM126A	family with sequence similarity 126, member A	0.2847304	
CTD-2173L22.4	CTD-2173L22.4	null	null	0.28472266	
SLC1A3	SLC1A3	SLC1A3	solute carrier family 1 (glial high affinity glutamate transporter), member 3	0.28423408	
HLA-B	HLA-B	HLA-B	major histocompatibility complex, class I, B	0.28413966	
GLRX	GLRX	GLRX	glutaredoxin (thioltransferase)	0.2837529	
TPMT	TPMT	TPMT	thiopurine S-methyltransferase	0.28302014	
ZNF557	ZNF557	ZNF557	zinc finger protein 557	0.2827571	
ACBD5	ACBD5	ACBD5	acyl-Coenzyme A binding domain containing 5	0.28254715	
CD74	CD74	CD74	CD74 molecule, major histocompatibility complex, class II invariant chain	0.2824682	
HTATIP2	HTATIP2	HTATIP2	HIV-1 Tat interactive protein 2, 30kDa	0.28239292	
AC092299.8	AC092299.8	null	null	0.28234124	
AP3S2	AP3S2	AP3S2	adaptor-related protein complex 3, sigma 2 subunit	0.28232527	
SMAD6	SMAD6	SMAD6	SMAD, mothers against DPP homolog 6 (Drosophila)	0.2823179	
SLC35F6	SLC35F6	null	null	0.28186864	
SULT1A1	SULT1A1	SULT1A1	sulfotransferase family, cytosolic, 1A, phenol-preferring, member 1	0.28186586	
