NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE	
GDPGP1	GDPGP1	null	null	0.43762648	
SERPINA3	SERPINA3	SERPINA3	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 3	0.43712854	
S100A9	S100A9	S100A9	S100 calcium binding protein A9	0.4370675	
ADI1	ADI1	ADI1	acireductone dioxygenase 1	0.43694368	
ZNF611	ZNF611	ZNF611	zinc finger protein 611	0.43652442	
HAVCR2	HAVCR2	HAVCR2	hepatitis A virus cellular receptor 2	0.43650916	
ZSCAN31	ZSCAN31	null	null	0.43638474	
PCMTD1	PCMTD1	PCMTD1	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1	0.43638402	
MRPL15	MRPL15	MRPL15	mitochondrial ribosomal protein L15	0.43586245	
SOD1	SOD1	SOD1	superoxide dismutase 1, soluble (amyotrophic lateral sclerosis 1 (adult))	0.4353807	
PAQR8	PAQR8	PAQR8	progestin and adipoQ receptor family member VIII	0.43515334	
CDCP1	CDCP1	CDCP1	CUB domain containing protein 1	0.43432152	
PEX2	PEX2	null	null	0.4335573	
HLA-DQA1	HLA-DQA1	HLA-DQA1	major histocompatibility complex, class II, DQ alpha 1	0.43355325	
RN7SL5P	RN7SL5P	null	null	0.43277124	
LARP4	LARP4	LARP4	La ribonucleoprotein domain family, member 4	0.43248388	
CYHR1	CYHR1	CYHR1	cysteine/histidine-rich 1	0.43197966	
NDUFA2	NDUFA2	NDUFA2	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 2, 8kDa	0.43185732	
GTF2B	GTF2B	GTF2B	general transcription factor IIB	0.4316366	
TERF1	TERF1	TERF1	telomeric repeat binding factor (NIMA-interacting) 1	0.43163267	
CDCA2	CDCA2	CDCA2	cell division cycle associated 2	0.4311923	
SLC36A1	SLC36A1	SLC36A1	solute carrier family 36 (proton/amino acid symporter), member 1	0.43089348	
EPHB3	EPHB3	EPHB3	EPH receptor B3	0.43071848	
RAB40B	RAB40B	RAB40B	RAB40B, member RAS oncogene family	0.43031314	
HLA-F	HLA-F	HLA-F	major histocompatibility complex, class I, F	0.43020958	
SMAD6	SMAD6	SMAD6	SMAD, mothers against DPP homolog 6 (Drosophila)	0.42995834	
ALKBH7	ALKBH7	ALKBH7	alkB, alkylation repair homolog 7 (E. coli)	0.42951944	
HRSP12	HRSP12	HRSP12	heat-responsive protein 12	0.4290904	
ZKSCAN3	ZKSCAN3	null	null	0.4288166	
ADAMTSL4	ADAMTSL4	ADAMTSL4	ADAMTS-like 4	0.42826867	
PECR	PECR	PECR	peroxisomal trans-2-enoyl-CoA reductase	0.4276779	
HSPB1	HSPB1	HSPB1	heat shock 27kDa protein 1	0.4275454	
RP11-38L15.8	RP11-38L15.8	null	null	0.42744738	
VAMP5	VAMP5	VAMP5	vesicle-associated membrane protein 5 (myobrevin)	0.42718607	
NCOA4	NCOA4	NCOA4	nuclear receptor coactivator 4	0.42703697	
ZKSCAN7	ZKSCAN7	null	null	0.42675436	
ATP6V0E1	ATP6V0E1	ATP6V0E1	ATPase, H+ transporting, lysosomal 9kDa, V0 subunit e1	0.42669815	
ZNF813	ZNF813	null	null	0.4265774	
CLEC7A	CLEC7A	CLEC7A	C-type lectin domain family 7, member A	0.42633188	
GCLC	GCLC	GCLC	glutamate-cysteine ligase, catalytic subunit	0.42610943	
RN7SL1	RN7SL1	RN7SL1	RNA, 7SL, cytoplasmic 1	0.42594802	
BTN3A1	BTN3A1	BTN3A1	butyrophilin, subfamily 3, member A1	0.4258286	
PPP1R2P3	PPP1R2P3	PPP1R2P3	protein phosphatase 1, regulatory (inhibitor) subunit 2 pseudogene 3	0.4257471	
CD38	CD38	CD38	CD38 molecule	0.4252848	
SCPEP1	SCPEP1	SCPEP1	serine carboxypeptidase 1	0.42520365	
PARP9	PARP9	PARP9	poly (ADP-ribose) polymerase family, member 9	0.42389163	
CTSC	CTSC	CTSC	cathepsin C	0.4229153	
HLA-L	HLA-L	HLA-L	major histocompatibility complex, class I, L	0.42279854	
CTD-3025N20.3	CTD-3025N20.3	null	null	0.42188224	
LRRC3DN	LRRC3DN	null	null	0.4218311	
EMILIN2	EMILIN2	EMILIN2	elastin microfibril interfacer 2	0.42139494	
HOOK2	HOOK2	HOOK2	hook homolog 2 (Drosophila)	0.42114797	
UBE2T	UBE2T	UBE2T	ubiquitin-conjugating enzyme E2T (putative)	0.42101628	
OASL	OASL	OASL	2'-5'-oligoadenylate synthetase-like	0.420898	
LAPTM4B	LAPTM4B	LAPTM4B	lysosomal associated protein transmembrane 4 beta	0.42088625	
FCER1G	FCER1G	FCER1G	Fc fragment of IgE, high affinity I, receptor for; gamma polypeptide	0.42046902	
SLFN12	SLFN12	SLFN12	schlafen family member 12	0.4200468	
TDP2	TDP2	null	null	0.4199933	
FOXN2	FOXN2	FOXN2	forkhead box N2	0.4197611	
COMMD9	COMMD9	COMMD9	COMM domain containing 9	0.41954434	
MKKS	MKKS	MKKS	McKusick-Kaufman syndrome	0.41870168	
APC	APC	APC	adenomatosis polyposis coli	0.41856322	
DRAM1	DRAM1	null	null	0.41846514	
ACTR6	ACTR6	ACTR6	ARP6 actin-related protein 6 homolog (yeast)	0.41807598	
SRC	SRC	SRC	v-src sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog (avian)	0.41796073	
CBR1	CBR1	CBR1	carbonyl reductase 1	0.41690883	
CXCL16	CXCL16	CXCL16	chemokine (C-X-C motif) ligand 16	0.41676474	
KCTD9	KCTD9	KCTD9	potassium channel tetramerisation domain containing 9	0.4162842	
UBE2D1	UBE2D1	UBE2D1	ubiquitin-conjugating enzyme E2D 1 (UBC4/5 homolog, yeast)	0.41605544	
ZNF311	ZNF311	ZNF311	zinc finger protein 311	0.4158404	
COPS5	COPS5	COPS5	COP9 constitutive photomorphogenic homolog subunit 5 (Arabidopsis)	0.41580734	
SLC2A13	SLC2A13	SLC2A13	solute carrier family 2 (facilitated glucose transporter), member 13	0.41561326	
ITGB3	ITGB3	ITGB3	integrin, beta 3 (platelet glycoprotein IIIa, antigen CD61)	0.41524264	
TRIM23	TRIM23	TRIM23	tripartite motif-containing 23	0.41504598	
HSPB8	HSPB8	HSPB8	heat shock 22kDa protein 8	0.4144277	
CD300C	CD300C	CD300C	CD300c molecule	0.41387495	
PPIL3	PPIL3	PPIL3	peptidylprolyl isomerase (cyclophilin)-like 3	0.41373318	
ABHD12	ABHD12	ABHD12	abhydrolase domain containing 12	0.41367453	
JUP	JUP	JUP	junction plakoglobin	0.4135821	
AC009403.2	AC009403.2	null	null	0.4134102	
IPPK	IPPK	IPPK	inositol 1,3,4,5,6-pentakisphosphate 2-kinase	0.41283795	
RILP	RILP	RILP	Rab interacting lysosomal protein	0.41270253	
FAM83H	FAM83H	FAM83H	family with sequence similarity 83, member H	0.41253766	
MROH6	MROH6	null	null	0.41241166	
TGS1	TGS1	null	null	0.41203606	
NDUFB7	NDUFB7	NDUFB7	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 7, 18kDa	0.41158155	
PPP2R5D	PPP2R5D	PPP2R5D	protein phosphatase 2, regulatory subunit B (B56), delta isoform	0.4115686	
AZIN1	AZIN1	AZIN1	antizyme inhibitor 1	0.41148904	
FZD5	FZD5	FZD5	frizzled homolog 5 (Drosophila)	0.41136086	
UBE2V2	UBE2V2	UBE2V2	ubiquitin-conjugating enzyme E2 variant 2	0.41112924	
BAK1	BAK1	BAK1	BCL2-antagonist/killer 1	0.41100827	
RXRA	RXRA	RXRA	retinoid X receptor, alpha	0.41009384	
RP11-10C24.3	RP11-10C24.3	null	null	0.40951446	
ELOVL7	ELOVL7	ELOVL7	ELOVL family member 7, elongation of long chain fatty acids (yeast)	0.4092812	
PIN4	PIN4	PIN4	protein (peptidylprolyl cis/trans isomerase) NIMA-interacting, 4 (parvulin)	0.409214	
RAB9A	RAB9A	null	null	0.40867773	
TPCN2	TPCN2	TPCN2	two pore segment channel 2	0.408675	
AC099522.2	AC099522.2	null	null	0.40845805	
DDRGK1	DDRGK1	null	null	0.40842208	
ANGPT1	ANGPT1	ANGPT1	angiopoietin 1	0.4080074	
CADPS2	CADPS2	CADPS2	Ca2+-dependent activator protein for secretion 2	0.40797824	
FAM203A	FAM203A	null	null	0.4074922	
AC097359.1	AC097359.1	null	null	0.40746543	
TMX4	TMX4	null	null	0.40685433	
PSMA6	PSMA6	PSMA6	proteasome (prosome, macropain) subunit, alpha type, 6	0.4067003	
LA16c-60H5.7	LA16c-60H5.7	null	null	0.40646493	
C5orf54	C5orf54	null	null	0.40642118	
PCSK4	PCSK4	PCSK4	proprotein convertase subtilisin/kexin type 4	0.40592292	
ZEB2	ZEB2	null	null	0.4058112	
STOM	STOM	STOM	stomatin	0.4055	
NDUFAF6	NDUFAF6	null	null	0.40549257	
SPC25	SPC25	null	null	0.40530285	
ATP6V1C1	ATP6V1C1	ATP6V1C1	ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C1	0.40478528	
RHBDL1	RHBDL1	RHBDL1	rhomboid, veinlet-like 1 (Drosophila)	0.40478086	
PKNOX1	PKNOX1	PKNOX1	PBX/knotted 1 homeobox 1	0.4047564	
PBK	PBK	PBK	PDZ binding kinase	0.4045732	
ZNF808	ZNF808	null	null	0.40431747	
IL4I1	IL4I1	IL4I1	interleukin 4 induced 1	0.4042607	
ACTR3C	ACTR3C	null	null	0.40425453	
YTHDF3-AS1	YTHDF3-AS1	null	null	0.4037317	
MED14-AS1	MED14-AS1	null	null	0.4036939	
EMILIN1	EMILIN1	EMILIN1	elastin microfibril interfacer 1	0.40356112	
SAMSN1	SAMSN1	SAMSN1	SAM domain, SH3 domain and nuclear localisation signals, 1	0.4034334	
FAM105A	FAM105A	FAM105A	family with sequence similarity 105, member A	0.4029273	
RAB11FIP1	RAB11FIP1	RAB11FIP1	RAB11 family interacting protein 1 (class I)	0.40287513	
HLA-DRB1	HLA-DRB1	HLA-DRB1	major histocompatibility complex, class II, DR beta 1	0.40251315	
RHPN2	RHPN2	RHPN2	rhophilin, Rho GTPase binding protein 2	0.40230858	
ZNRF2	ZNRF2	ZNRF2	zinc and ring finger 2	0.4019003	
PDP1	PDP1	null	null	0.40179098	
TMEM140	TMEM140	TMEM140	transmembrane protein 140	0.401768	
LILRA6	LILRA6	LILRA6	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 6	0.40129018	
RP11-876N24.5	RP11-876N24.5	null	null	0.40078315	
REEP4	REEP4	REEP4	receptor accessory protein 4	0.40077928	
VWA5A	VWA5A	null	null	0.40032306	
NUDCD1	NUDCD1	NUDCD1	NudC domain containing 1	0.40021232	
TRIM21	TRIM21	TRIM21	tripartite motif-containing 21	0.40009856	
STX11	STX11	STX11	syntaxin 11	0.3998434	
RN7SL4P	RN7SL4P	null	null	0.3997616	
POP1	POP1	POP1	processing of precursor 1, ribonuclease P/MRP subunit (S. cerevisiae)	0.39963067	
SHMT1	SHMT1	SHMT1	serine hydroxymethyltransferase 1 (soluble)	0.39912364	
NCOA2	NCOA2	NCOA2	nuclear receptor coactivator 2	0.39880934	
HLA-DMB	HLA-DMB	HLA-DMB	major histocompatibility complex, class II, DM beta	0.39869657	
TBL2	TBL2	TBL2	transducin (beta)-like 2	0.3984403	
ZNRD1-AS1	ZNRD1-AS1	null	null	0.39789027	
LACC1	LACC1	null	null	0.39761162	
PCDHB3	PCDHB3	PCDHB3	protocadherin beta 3	0.3970183	
RASGEF1B	RASGEF1B	RASGEF1B	RasGEF domain family, member 1B	0.3969339	
TRAFD1	TRAFD1	TRAFD1	TRAF-type zinc finger domain containing 1	0.39685974	
TSNARE1	TSNARE1	TSNARE1	t-SNARE domain containing 1	0.39659804	
AP5S1	AP5S1	null	null	0.39637715	
CA2	CA2	CA2	carbonic anhydrase II	0.39595902	
DEGS1	DEGS1	DEGS1	degenerative spermatocyte homolog 1, lipid desaturase (Drosophila)	0.39557746	
RP11-567I13.1	RP11-567I13.1	null	null	0.39554253	
CSF1	CSF1	CSF1	colony stimulating factor 1 (macrophage)	0.395013	
ZNF564	ZNF564	ZNF564	zinc finger protein 564	0.39466497	
SPINT2	SPINT2	SPINT2	serine peptidase inhibitor, Kunitz type, 2	0.39466232	
MTERFD1	MTERFD1	MTERFD1	MTERF domain containing 1	0.3943984	
VAMP8	VAMP8	VAMP8	vesicle-associated membrane protein 8 (endobrevin)	0.39430737	
ZNF184	ZNF184	ZNF184	zinc finger protein 184	0.39367723	
CENPH	CENPH	CENPH	centromere protein H	0.3932678	
SIX5	SIX5	SIX5	sine oculis homeobox homolog 5 (Drosophila)	0.393201	
SLC6A6	SLC6A6	SLC6A6	solute carrier family 6 (neurotransmitter transporter, taurine), member 6	0.39292383	
AGTRAP	AGTRAP	AGTRAP	angiotensin II receptor-associated protein	0.39274263	
CDKAL1	CDKAL1	CDKAL1	CDK5 regulatory subunit associated protein 1-like 1	0.3925812	
TMPPE	TMPPE	null	null	0.39253625	
C1S	C1S	C1S	complement component 1, s subcomponent	0.3923421	
SREK1IP1	SREK1IP1	null	null	0.39227718	
HTRA4	HTRA4	HTRA4	HtrA serine peptidase 4	0.39206526	
S100A8	S100A8	S100A8	S100 calcium binding protein A8	0.3919982	
TNFSF10	TNFSF10	TNFSF10	tumor necrosis factor (ligand) superfamily, member 10	0.39174634	
ARRB1	ARRB1	ARRB1	arrestin, beta 1	0.39164668	
CCDC167	CCDC167	null	null	0.39127162	
OSGIN2	OSGIN2	OSGIN2	oxidative stress induced growth inhibitor family member 2	0.3909829	
PSMB3	PSMB3	PSMB3	proteasome (prosome, macropain) subunit, beta type, 3	0.3909003	
NDUFS5	NDUFS5	NDUFS5	NADH dehydrogenase (ubiquinone) Fe-S protein 5, 15kDa (NADH-coenzyme Q reductase)	0.39085937	
CTC-359D24.3	CTC-359D24.3	null	null	0.39057523	
RP4-798P15.3	RP4-798P15.3	null	null	0.39042813	
PIGA	PIGA	PIGA	phosphatidylinositol glycan anchor biosynthesis, class A (paroxysmal nocturnal hemoglobinuria)	0.39041796	
ADHFE1	ADHFE1	ADHFE1	alcohol dehydrogenase, iron containing, 1	0.39009935	
AC018804.7	AC018804.7	null	null	0.3899079	
NMI	NMI	NMI	N-myc (and STAT) interactor	0.38973016	
HLA-DRA	HLA-DRA	HLA-DRA	major histocompatibility complex, class II, DR alpha	0.38938475	
MOSPD2	MOSPD2	MOSPD2	motile sperm domain containing 2	0.38836244	
TBC1D24	TBC1D24	TBC1D24	TBC1 domain family, member 24	0.38788316	
TPP1	TPP1	TPP1	tripeptidyl peptidase I	0.38787422	
ATF7	ATF7	ATF7	activating transcription factor 7	0.38785794	
TRIM26	TRIM26	TRIM26	tripartite motif-containing 26	0.3876988	
PC	PC	PC	pyruvate carboxylase	0.38750303	
MGST2	MGST2	MGST2	microsomal glutathione S-transferase 2	0.38745645	
NCF2	NCF2	NCF2	neutrophil cytosolic factor 2 (65kDa, chronic granulomatous disease, autosomal 2)	0.38720977	
ILVBL	ILVBL	ILVBL	ilvB (bacterial acetolactate synthase)-like	0.38714725	
UGP2	UGP2	UGP2	UDP-glucose pyrophosphorylase 2	0.38687855	
RRBP1	RRBP1	RRBP1	ribosome binding protein 1 homolog 180kDa (dog)	0.3863832	
PTGS1	PTGS1	PTGS1	prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase)	0.3863702	
ANKRD32	ANKRD32	ANKRD32	ankyrin repeat domain 32	0.38583893	
A2M	A2M	A2M	alpha-2-macroglobulin	0.3858311	
ZNF551	ZNF551	ZNF551	zinc finger protein 551	0.38581195	
ACP2	ACP2	ACP2	acid phosphatase 2, lysosomal	0.38557792	
PDPK2	PDPK2	PDPK2	-	0.38522664	
SPIDR	SPIDR	null	null	0.38501787	
KIAA0196	KIAA0196	KIAA0196	KIAA0196	0.38375428	
TECR	TECR	null	null	0.3835618	
PLK1S1	PLK1S1	null	null	0.38322234	
CANX	CANX	CANX	calnexin	0.38288444	
GATM	GATM	GATM	glycine amidinotransferase (L-arginine:glycine amidinotransferase)	0.3826602	
LARGE	LARGE	LARGE	like-glycosyltransferase	0.38249364	
VNN1	VNN1	VNN1	vanin 1	0.38249183	
AHR	AHR	AHR	aryl hydrocarbon receptor	0.38247114	
ZNF771	ZNF771	ZNF771	zinc finger protein 771	0.38235697	
MFSD2A	MFSD2A	null	null	0.38185966	
PLK2	PLK2	PLK2	polo-like kinase 2 (Drosophila)	0.38172293	
RMRP	RMRP	RMRP	RNA component of mitochondrial RNA processing endoribonuclease	0.38134366	
CFB	CFB	CFB	complement factor B	0.3812612	
RP11-686D22.7	RP11-686D22.7	null	null	0.38125813	
MPND	MPND	null	null	0.380733	
FER	FER	FER	fer (fps/fes related) tyrosine kinase (phosphoprotein NCP94)	0.38063756	
CFI	CFI	CFI	complement factor I	0.38001728	
CYBB	CYBB	CYBB	cytochrome b-245, beta polypeptide (chronic granulomatous disease)	0.37968156	
RP11-457M11.2	RP11-457M11.2	null	null	0.37856007	
SERPINB1	SERPINB1	SERPINB1	serpin peptidase inhibitor, clade B (ovalbumin), member 1	0.37851378	
NRN1	NRN1	NRN1	neuritin 1	0.37844932	
IL13RA1	IL13RA1	IL13RA1	interleukin 13 receptor, alpha 1	0.37830785	
FAM13A	FAM13A	null	null	0.37816575	
SDCBP2	SDCBP2	SDCBP2	syndecan binding protein (syntenin) 2	0.37799862	
HPSE	HPSE	HPSE	heparanase	0.37786576	
ITM2B	ITM2B	ITM2B	integral membrane protein 2B	0.37779373	
ADPRH	ADPRH	ADPRH	ADP-ribosylarginine hydrolase	0.37766743	
ZBTB33	ZBTB33	ZBTB33	zinc finger and BTB domain containing 33	0.37740362	
FBP1	FBP1	FBP1	fructose-1,6-bisphosphatase 1	0.3771738	
RIPK1	RIPK1	RIPK1	receptor (TNFRSF)-interacting serine-threonine kinase 1	0.37709862	
GMNN	GMNN	GMNN	geminin, DNA replication inhibitor	0.3767961	
HCP5	HCP5	HCP5	HLA complex P5	0.37667665	
RFWD3	RFWD3	RFWD3	ring finger and WD repeat domain 3	0.37645596	
DYSF	DYSF	DYSF	dysferlin, limb girdle muscular dystrophy 2B (autosomal recessive)	0.376403	
PDK3	PDK3	PDK3	pyruvate dehydrogenase kinase, isozyme 3	0.37611628	
CCL3	CCL3	CCL3	chemokine (C-C motif) ligand 3	0.37560904	
HLA-DPA1	HLA-DPA1	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1	0.3753588	
SLC2A1	SLC2A1	SLC2A1	solute carrier family 2 (facilitated glucose transporter), member 1	0.37507117	
CTSL	CTSL	CTSL	cathepsin L	0.37477297	
PTCH1	PTCH1	PTCH1	patched homolog 1 (Drosophila)	0.37461892	
TIGD7	TIGD7	TIGD7	tigger transposable element derived 7	0.37456006	
ELP5	ELP5	null	null	0.37454844	
PCDHB14	PCDHB14	PCDHB14	protocadherin beta 14	0.37451616	
ZNF610	ZNF610	ZNF610	zinc finger protein 610	0.37446618	
APIP	APIP	APIP	APAF1 interacting protein	0.3744604	
NSUN3	NSUN3	NSUN3	NOL1/NOP2/Sun domain family, member 3	0.3744559	
WWC1	WWC1	WWC1	WW, C2 and coiled-coil domain containing 1	0.3743924	
TNRC18P3	TNRC18P3	null	null	0.37424156	
PHF20L1	PHF20L1	PHF20L1	PHD finger protein 20-like 1	0.37422386	
RP11-134L10.1	RP11-134L10.1	null	null	0.37418583	
TLR2	TLR2	TLR2	toll-like receptor 2	0.37357092	
PI15	PI15	PI15	peptidase inhibitor 15	0.37333798	
ACER2	ACER2	null	null	0.37331483	
GM2A	GM2A	GM2A	GM2 ganglioside activator	0.37314624	
LNP1	LNP1	LNP1	leukemia NUP98 fusion partner 1	0.3730714	
NINJ1	NINJ1	NINJ1	ninjurin 1	0.37302852	
TERF1P5	TERF1P5	null	null	0.37263444	
BMS1P8	BMS1P8	null	null	0.3723405	
MED18	MED18	MED18	mediator of RNA polymerase II transcription, subunit 18 homolog (S. cerevisiae)	0.3723094	
MRAS	MRAS	MRAS	muscle RAS oncogene homolog	0.37221503	
NSMCE2	NSMCE2	NSMCE2	non-SMC element 2 homolog (MMS21, S. cerevisiae)	0.37204757	
MFHAS1	MFHAS1	MFHAS1	malignant fibrous histiocytoma amplified sequence 1	0.3719302	
IL17RB	IL17RB	IL17RB	interleukin 17 receptor B	0.37192136	
PSMA3	PSMA3	PSMA3	proteasome (prosome, macropain) subunit, alpha type, 3	0.3714611	
ZNF491	ZNF491	ZNF491	zinc finger protein 491	0.37133756	
SLC2A10	SLC2A10	SLC2A10	solute carrier family 2 (facilitated glucose transporter), member 10	0.37126994	
RHEBL1	RHEBL1	RHEBL1	Ras homolog enriched in brain like 1	0.3710279	
MKLN1-AS	MKLN1-AS	null	null	0.370988	
A2M-AS1	A2M-AS1	null	null	0.37068483	
GRAMD3	GRAMD3	GRAMD3	GRAM domain containing 3	0.37026784	
TAPBP	TAPBP	TAPBP	TAP binding protein (tapasin)	0.36976036	
AC108488.4	AC108488.4	null	null	0.3695408	
RN7SL3	RN7SL3	RN7SL3	RNA, 7SL, cytoplasmic 3	0.36896992	
MIER3	MIER3	MIER3	mesoderm induction early response 1, family member 3	0.36871734	
CCSAP	CCSAP	null	null	0.36813217	
OSBPL9	OSBPL9	OSBPL9	oxysterol binding protein-like 9	0.36803353	
ZNF616	ZNF616	ZNF616	zinc finger protein 616	0.36796924	
PUF60	PUF60	null	null	0.36769095	
BAK1P1	BAK1P1	null	null	0.36759967	
VWA1	VWA1	VWA1	von Willebrand factor A domain containing 1	0.36758015	
AC141586.5	AC141586.5	null	null	0.3672139	
ZDHHC7	ZDHHC7	ZDHHC7	zinc finger, DHHC-type containing 7	0.36674562	
LMBRD2	LMBRD2	LMBRD2	LMBR1 domain containing 2	0.36652297	
IL17RE	IL17RE	IL17RE	interleukin 17 receptor E	0.36632246	
TMEM64	TMEM64	TMEM64	transmembrane protein 64	0.36623582	
PYCARD	PYCARD	PYCARD	PYD and CARD domain containing	0.36612013	
PEX12	PEX12	PEX12	peroxisomal biogenesis factor 12	0.36598793	
EED	EED	EED	embryonic ectoderm development	0.36596617	
IL18	IL18	IL18	interleukin 18 (interferon-gamma-inducing factor)	0.36590913	
IFIT2	IFIT2	IFIT2	interferon-induced protein with tetratricopeptide repeats 2	0.36565554	
LCP2	LCP2	LCP2	lymphocyte cytosolic protein 2 (SH2 domain containing leukocyte protein of 76kDa)	0.3656377	
RN7SL2	RN7SL2	RN7SL2	RNA, 7SL, cytoplasmic 2	0.3654692	
DPY19L4	DPY19L4	DPY19L4	dpy-19-like 4 (C. elegans)	0.36531883	
CLCN2	CLCN2	CLCN2	chloride channel 2	0.3652995	
PFDN6	PFDN6	PFDN6	prefoldin subunit 6	0.36525902	
GS1-358P8.4	GS1-358P8.4	null	null	0.36522466	
CISD2	CISD2	null	null	0.36516985	
RP4-798A10.2	RP4-798A10.2	null	null	0.36472166	
SSH3	SSH3	SSH3	slingshot homolog 3 (Drosophila)	0.3647025	
CUL5	CUL5	CUL5	cullin 5	0.36412582	
PZP	PZP	PZP	pregnancy-zone protein	0.3641154	
FKBPL	FKBPL	FKBPL	FK506 binding protein like	0.36377218	
SLAMF8	SLAMF8	SLAMF8	SLAM family member 8	0.36370546	
BTN2A2	BTN2A2	BTN2A2	butyrophilin, subfamily 2, member A2	0.36354467	
CLIC2	CLIC2	CLIC2	chloride intracellular channel 2	0.36313727	
GLA	GLA	GLA	galactosidase, alpha	0.3630698	
NUDT21	NUDT21	NUDT21	nudix (nucleoside diphosphate linked moiety X)-type motif 21	0.36220264	
CD2AP	CD2AP	CD2AP	CD2-associated protein	0.36179206	
FGD6	FGD6	FGD6	FYVE, RhoGEF and PH domain containing 6	0.36179188	
LRRC17	LRRC17	LRRC17	leucine rich repeat containing 17	0.36171907	
CA5BP1	CA5BP1	null	null	0.3616561	
SMIM10	SMIM10	null	null	0.3614187	
TAF2	TAF2	TAF2	TAF2 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 150kDa	0.36133346	
CD59	CD59	CD59	CD59 molecule, complement regulatory protein	0.3613291	
ANGPT2	ANGPT2	ANGPT2	angiopoietin 2	0.36129788	
RP11-435B5.4	RP11-435B5.4	null	null	0.36109522	
CTSV	CTSV	null	null	0.36090577	
ADCK5	ADCK5	ADCK5	aarF domain containing kinase 5	0.36089647	
RP11-571M6.17	RP11-571M6.17	null	null	0.36041152	
CD14	CD14	CD14	CD14 molecule	0.36005118	
LMAN2	LMAN2	LMAN2	lectin, mannose-binding 2	0.3600233	
MRPL14	MRPL14	MRPL14	mitochondrial ribosomal protein L14	0.35998246	
THEM6	THEM6	null	null	0.3597287	
LBX2-AS1	LBX2-AS1	null	null	0.3596768	
ACVR2A	ACVR2A	ACVR2A	activin A receptor, type IIA	0.35963923	
ZNF252P	ZNF252P	null	null	0.35960877	
DNAJC28	DNAJC28	null	null	0.35959652	
WI2-1896O14.1	WI2-1896O14.1	null	null	0.3595861	
RPS6KA5	RPS6KA5	RPS6KA5	ribosomal protein S6 kinase, 90kDa, polypeptide 5	0.35955313	
RP11-27I1.4	RP11-27I1.4	null	null	0.35949153	
EXOSC4	EXOSC4	EXOSC4	exosome component 4	0.35905	
ZNF225	ZNF225	ZNF225	zinc finger protein 225	0.358954	
RRM2B	RRM2B	RRM2B	ribonucleotide reductase M2 B (TP53 inducible)	0.3585924	
BCKDK	BCKDK	BCKDK	branched chain ketoacid dehydrogenase kinase	0.35833588	
PHGDH	PHGDH	PHGDH	phosphoglycerate dehydrogenase	0.35819423	
CTSZ	CTSZ	CTSZ	cathepsin Z	0.3581468	
FBXO3	FBXO3	FBXO3	F-box protein 3	0.3574091	
CHPT1	CHPT1	CHPT1	choline phosphotransferase 1	0.35735843	
ACADS	ACADS	ACADS	acyl-Coenzyme A dehydrogenase, C-2 to C-3 short chain	0.35724473	
MS4A7	MS4A7	MS4A7	membrane-spanning 4-domains, subfamily A, member 7	0.3572229	
CD302	CD302	CD302	CD302 molecule	0.35720733	
MRPS36	MRPS36	MRPS36	mitochondrial ribosomal protein S36	0.35706767	
STX12	STX12	STX12	syntaxin 12	0.3561998	
HPDL	HPDL	null	null	0.35596064	
DEPDC1B	DEPDC1B	DEPDC1B	DEP domain containing 1B	0.35548595	
PURA	PURA	PURA	purine-rich element binding protein A	0.355026	
FAM157A	FAM157A	null	null	0.35502553	
CD44	CD44	CD44	CD44 molecule (Indian blood group)	0.35456544	
ASPRV1	ASPRV1	null	null	0.35429344	
PPP1R11	PPP1R11	PPP1R11	protein phosphatase 1, regulatory (inhibitor) subunit 11	0.35360685	
DAPK2	DAPK2	DAPK2	death-associated protein kinase 2	0.35352027	
TNFRSF11A	TNFRSF11A	TNFRSF11A	tumor necrosis factor receptor superfamily, member 11a, NFKB activator	0.3533792	
DSG2	DSG2	DSG2	desmoglein 2	0.35333008	
APOC2	APOC2	APOC2	apolipoprotein C-II	0.3530868	
KRT10	KRT10	KRT10	keratin 10 (epidermolytic hyperkeratosis; keratosis palmaris et plantaris)	0.35295635	
GINS4	GINS4	GINS4	GINS complex subunit 4 (Sld5 homolog)	0.35293138	
PLOD1	PLOD1	PLOD1	procollagen-lysine 1, 2-oxoglutarate 5-dioxygenase 1	0.35238823	
GDF11	GDF11	GDF11	growth differentiation factor 11	0.3523549	
TMEM86A	TMEM86A	TMEM86A	transmembrane protein 86A	0.35204735	
PDHX	PDHX	PDHX	pyruvate dehydrogenase complex, component X	0.3519406	
COX6A1	COX6A1	COX6A1	cytochrome c oxidase subunit VIa polypeptide 1	0.3519221	
OXSM	OXSM	OXSM	3-oxoacyl-ACP synthase, mitochondrial	0.35184565	
TCN2	TCN2	TCN2	transcobalamin II; macrocytic anemia	0.35179207	
