NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE	
SFT2D2	SFT2D2	SFT2D2	SFT2 domain containing 2	0.59674436	
WAS	WAS	WAS	Wiskott-Aldrich syndrome (eczema-thrombocytopenia)	0.59668535	
RP11-888D10.4	RP11-888D10.4	null	null	0.59588724	
P2RY11	P2RY11	P2RY11	purinergic receptor P2Y, G-protein coupled, 11	0.5954431	
GALM	GALM	GALM	galactose mutarotase (aldose 1-epimerase)	0.595429	
PHF1	PHF1	PHF1	PHD finger protein 1	0.5953007	
IRF8	IRF8	IRF8	interferon regulatory factor 8	0.5949706	
AL139819.1	AL139819.1	null	null	0.594735	
TAPSAR1	TAPSAR1	null	null	0.593843	
ICAM1	ICAM1	ICAM1	intercellular adhesion molecule 1 (CD54), human rhinovirus receptor	0.59382135	
FAM46B	FAM46B	FAM46B	family with sequence similarity 46, member B	0.5931388	
SIGLEC5	SIGLEC5	SIGLEC5	sialic acid binding Ig-like lectin 5	0.59281605	
TNFRSF1B	TNFRSF1B	TNFRSF1B	tumor necrosis factor receptor superfamily, member 1B	0.5925886	
SIGLEC10	SIGLEC10	SIGLEC10	sialic acid binding Ig-like lectin 10	0.59167355	
ATOX1	ATOX1	ATOX1	ATX1 antioxidant protein 1 homolog (yeast)	0.5916194	
PIK3AP1	PIK3AP1	PIK3AP1	phosphoinositide-3-kinase adaptor protein 1	0.5916136	
DIAPH1	DIAPH1	DIAPH1	diaphanous homolog 1 (Drosophila)	0.59145236	
ZNF780B	ZNF780B	ZNF780B	zinc finger protein 780B	0.591307	
ZNF385A	ZNF385A	null	null	0.5909038	
ADA	ADA	ADA	adenosine deaminase	0.5908122	
ROR1	ROR1	ROR1	receptor tyrosine kinase-like orphan receptor 1	0.59036344	
ZNF780A	ZNF780A	ZNF780A	zinc finger protein 780A	0.59028476	
APOL3	APOL3	APOL3	apolipoprotein L, 3	0.5898754	
NCF1C	NCF1C	NCF1C	neutrophil cytosolic factor 1C pseudogene	0.5897863	
CCL18	CCL18	CCL18	chemokine (C-C motif) ligand 18 (pulmonary and activation-regulated)	0.5889316	
ZNF525	ZNF525	ZNF525	zinc finger protein 525	0.58861554	
NEU1	NEU1	NEU1	sialidase 1 (lysosomal sialidase)	0.5886137	
NDUFA13	NDUFA13	NDUFA13	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13	0.5884103	
TMC8	TMC8	TMC8	transmembrane channel-like 8	0.5883065	
ZNF524	ZNF524	ZNF524	zinc finger protein 524	0.58798635	
SEMA4A	SEMA4A	SEMA4A	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A	0.5877566	
GPSM3	GPSM3	GPSM3	G-protein signalling modulator 3 (AGS3-like, C. elegans)	0.5875511	
WI2-1896O14.1	WI2-1896O14.1	null	null	0.58737993	
MPND	MPND	null	null	0.58683383	
CLEC2D	CLEC2D	CLEC2D	C-type lectin domain family 2, member D	0.58663386	
LILRB4	LILRB4	LILRB4	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 4	0.5859104	
LAP3	LAP3	LAP3	leucine aminopeptidase 3	0.5849113	
HLA-E	HLA-E	HLA-E	major histocompatibility complex, class I, E	0.58447737	
NDUFB8	NDUFB8	NDUFB8	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 8, 19kDa	0.5835389	
GIPC3	GIPC3	GIPC3	GIPC PDZ domain containing family, member 3	0.5828574	
MPEG1	MPEG1	MPEG1	-	0.58243084	
FYB	FYB	FYB	FYN binding protein (FYB-120/130)	0.5822637	
PTPRCAP	PTPRCAP	PTPRCAP	protein tyrosine phosphatase, receptor type, C-associated protein	0.5821794	
GALK1	GALK1	GALK1	galactokinase 1	0.5820947	
SEPT1	SEPT1	SEPT1	septin 1	0.5812786	
JRK	JRK	JRK	jerky homolog (mouse)	0.5803468	
PUSL1	PUSL1	PUSL1	pseudouridylate synthase-like 1	0.5802864	
HSD17B8	HSD17B8	HSD17B8	hydroxysteroid (17-beta) dehydrogenase 8	0.5799753	
SIGLEC7	SIGLEC7	SIGLEC7	sialic acid binding Ig-like lectin 7	0.57974285	
CCDC159	CCDC159	null	null	0.57957715	
VAMP5	VAMP5	VAMP5	vesicle-associated membrane protein 5 (myobrevin)	0.5785218	
HLA-DRB1	HLA-DRB1	HLA-DRB1	major histocompatibility complex, class II, DR beta 1	0.5780036	
LBH	LBH	LBH	-	0.5771921	
DOCK2	DOCK2	DOCK2	dedicator of cytokinesis 2	0.5771165	
CYTH4	CYTH4	null	null	0.5767909	
RP11-876N24.5	RP11-876N24.5	null	null	0.5764158	
CD52	CD52	CD52	CD52 molecule	0.5764025	
KLHL6	KLHL6	KLHL6	kelch-like 6 (Drosophila)	0.57639277	
U91328.19	U91328.19	null	null	0.5758473	
MNDA	MNDA	MNDA	myeloid cell nuclear differentiation antigen	0.57565904	
SERPING1	SERPING1	SERPING1	serpin peptidase inhibitor, clade G (C1 inhibitor), member 1, (angioedema, hereditary)	0.5745423	
CAMK1D	CAMK1D	CAMK1D	calcium/calmodulin-dependent protein kinase ID	0.5743309	
TNFAIP8L2	TNFAIP8L2	TNFAIP8L2	tumor necrosis factor, alpha-induced protein 8-like 2	0.5742926	
AC007881.4	AC007881.4	null	null	0.5738883	
MROH6	MROH6	null	null	0.57221496	
KCNC3	KCNC3	KCNC3	potassium voltage-gated channel, Shaw-related subfamily, member 3	0.57197386	
RNASET2	RNASET2	RNASET2	ribonuclease T2	0.57165766	
LILRB1	LILRB1	LILRB1	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 1	0.5705691	
FAM26F	FAM26F	null	null	0.5702743	
TMEM176A	TMEM176A	TMEM176A	transmembrane protein 176A	0.5702708	
BTN3A3	BTN3A3	BTN3A3	butyrophilin, subfamily 3, member A3	0.5701122	
TRIM26	TRIM26	TRIM26	tripartite motif-containing 26	0.5695861	
GIMAP1	GIMAP1	GIMAP1	GTPase, IMAP family member 1	0.5690637	
SLC35F6	SLC35F6	null	null	0.56886023	
CLEC7A	CLEC7A	CLEC7A	C-type lectin domain family 7, member A	0.5687342	
CCR1	CCR1	CCR1	chemokine (C-C motif) receptor 1	0.5683458	
NOS3	NOS3	NOS3	nitric oxide synthase 3 (endothelial cell)	0.56828684	
SCML1	SCML1	SCML1	sex comb on midleg-like 1 (Drosophila)	0.56824845	
ZMIZ1	ZMIZ1	null	null	0.568221	
SCARF1	SCARF1	SCARF1	scavenger receptor class F, member 1	0.56728363	
TOR4A	TOR4A	null	null	0.56705374	
ZBTB22	ZBTB22	ZBTB22	zinc finger and BTB domain containing 22	0.5661083	
CORO1A	CORO1A	CORO1A	coronin, actin binding protein, 1A	0.5659886	
RP11-164J13.1	RP11-164J13.1	null	null	0.56534773	
CTC-471F3.4	CTC-471F3.4	null	null	0.56433177	
ANXA9	ANXA9	ANXA9	annexin A9	0.5641955	
SERPINA1	SERPINA1	SERPINA1	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 1	0.56354856	
NCOA4	NCOA4	NCOA4	nuclear receptor coactivator 4	0.56339306	
C2	C2	C2	complement component 2	0.56328356	
C19orf38	C19orf38	null	null	0.56302434	
ST14	ST14	ST14	suppression of tumorigenicity 14 (colon carcinoma)	0.5627565	
EMR2	EMR2	EMR2	egf-like module containing, mucin-like, hormone receptor-like 2	0.5608206	
CD302	CD302	CD302	CD302 molecule	0.56074697	
RHBDF2	RHBDF2	RHBDF2	rhomboid 5 homolog 2 (Drosophila)	0.56074023	
PVRIG	PVRIG	PVRIG	poliovirus receptor related immunoglobulin domain containing	0.56028026	
SAMSN1	SAMSN1	SAMSN1	SAM domain, SH3 domain and nuclear localisation signals, 1	0.5602333	
CD38	CD38	CD38	CD38 molecule	0.5592842	
CXCL9	CXCL9	CXCL9	chemokine (C-X-C motif) ligand 9	0.5592766	
PCED1B-AS1	PCED1B-AS1	null	null	0.559192	
SIRPB2	SIRPB2	SIRPB2	signal-regulatory protein beta 2	0.55916154	
RPS6KA1	RPS6KA1	RPS6KA1	ribosomal protein S6 kinase, 90kDa, polypeptide 1	0.5591027	
C6orf47	C6orf47	C6ORF47	chromosome 6 open reading frame 47	0.5591023	
GIMAP6	GIMAP6	GIMAP6	GTPase, IMAP family member 6	0.5589085	
HIGD2A	HIGD2A	HIGD2A	HIG1 domain family, member 2A	0.5583136	
NFKBIL1	NFKBIL1	NFKBIL1	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor-like 1	0.55823255	
LMO2	LMO2	LMO2	LIM domain only 2 (rhombotin-like 1)	0.5577339	
C1orf54	C1orf54	C1ORF54	chromosome 1 open reading frame 54	0.55727977	
C16orf54	C16orf54	C16ORF54	chromosome 16 open reading frame 54	0.5571659	
KCNK6	KCNK6	KCNK6	potassium channel, subfamily K, member 6	0.55707973	
TUBB2A	TUBB2A	TUBB2A	tubulin, beta 2A	0.556971	
ARHGDIB	ARHGDIB	ARHGDIB	Rho GDP dissociation inhibitor (GDI) beta	0.55611545	
NCF1	NCF1	NCF1	neutrophil cytosolic factor 1, (chronic granulomatous disease, autosomal 1)	0.55553615	
HLA-B	HLA-B	HLA-B	major histocompatibility complex, class I, B	0.55531484	
CYTH1	CYTH1	null	null	0.55516404	
OR2A20P	OR2A20P	OR2A20P	olfactory receptor, family 2, subfamily A, member 20 pseudogene	0.55468464	
CYBB	CYBB	CYBB	cytochrome b-245, beta polypeptide (chronic granulomatous disease)	0.55444026	
MLKL	MLKL	MLKL	mixed lineage kinase domain-like	0.55432075	
SLC37A4	SLC37A4	SLC37A4	solute carrier family 37 (glycerol-6-phosphate transporter), member 4	0.5540333	
CDC42SE2	CDC42SE2	CDC42SE2	CDC42 small effector 2	0.5539815	
FKBP15	FKBP15	null	null	0.55393	
CCDC167	CCDC167	null	null	0.55360895	
ARHGAP9	ARHGAP9	ARHGAP9	Rho GTPase activating protein 9	0.5529093	
GSTM4	GSTM4	GSTM4	glutathione S-transferase M4	0.55274194	
EVI2B	EVI2B	EVI2B	ecotropic viral integration site 2B	0.5525091	
PRCP	PRCP	PRCP	prolylcarboxypeptidase (angiotensinase C)	0.55237174	
CD1D	CD1D	CD1D	CD1d molecule	0.55174327	
RASSF5	RASSF5	RASSF5	Ras association (RalGDS/AF-6) domain family 5	0.5511857	
MFSD7	MFSD7	MFSD7	major facilitator superfamily domain containing 7	0.5510702	
TCIRG1	TCIRG1	TCIRG1	T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 subunit A3	0.5509785	
FPR3	FPR3	null	null	0.5507881	
CECR6	CECR6	CECR6	cat eye syndrome chromosome region, candidate 6	0.5507818	
ALDH4A1	ALDH4A1	ALDH4A1	aldehyde dehydrogenase 4 family, member A1	0.5506811	
LRFN1	LRFN1	LRFN1	leucine rich repeat and fibronectin type III domain containing 1	0.55004764	
NOD1	NOD1	null	null	0.54989594	
DUSP2	DUSP2	DUSP2	dual specificity phosphatase 2	0.54973876	
C1QA	C1QA	C1QA	complement component 1, q subcomponent, A chain	0.549651	
UAP1L1	UAP1L1	UAP1L1	UDP-N-acteylglucosamine pyrophosphorylase 1-like 1	0.54953897	
PDP2	PDP2	PDP2	-	0.54949605	
NDUFA3	NDUFA3	NDUFA3	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 3, 9kDa	0.54937404	
C3AR1	C3AR1	C3AR1	complement component 3a receptor 1	0.5490024	
LPGAT1	LPGAT1	LPGAT1	lysophosphatidylglycerol acyltransferase 1	0.5488203	
ALDH3B1	ALDH3B1	ALDH3B1	aldehyde dehydrogenase 3 family, member B1	0.5480929	
ALDH5A1	ALDH5A1	ALDH5A1	aldehyde dehydrogenase 5 family, member A1 (succinate-semialdehyde dehydrogenase)	0.5478891	
TBC1D10C	TBC1D10C	TBC1D10C	TBC1 domain family, member 10C	0.54705167	
AFF1	AFF1	AFF1	AF4/FMR2 family, member 1	0.54698443	
NCF1B	NCF1B	NCF1B	neutrophil cytosolic factor 1B pseudogene	0.54673296	
CCDC88B	CCDC88B	null	null	0.5459732	
IL17RA	IL17RA	IL17RA	interleukin 17 receptor A	0.54531914	
YIF1B	YIF1B	YIF1B	Yip1 interacting factor homolog B (S. cerevisiae)	0.5450731	
PRDX1	PRDX1	PRDX1	peroxiredoxin 1	0.54489046	
PLEKHG4	PLEKHG4	PLEKHG4	pleckstrin homology domain containing, family G (with RhoGef domain) member 4	0.5443601	
CYFIP1	CYFIP1	CYFIP1	cytoplasmic FMR1 interacting protein 1	0.543521	
RP11-158H5.7	RP11-158H5.7	null	null	0.543409	
C1orf162	C1orf162	C1ORF162	chromosome 1 open reading frame 162	0.54328716	
SYNGR2	SYNGR2	SYNGR2	synaptogyrin 2	0.54327834	
ARHGEF35	ARHGEF35	null	null	0.54327023	
SLA	SLA	SLA	Src-like-adaptor	0.5421434	
RNF5	RNF5	RNF5	ring finger protein 5	0.5418696	
ATP6V1H	ATP6V1H	ATP6V1H	ATPase, H+ transporting, lysosomal 50/57kDa, V1 subunit H	0.54169464	
NECAP2	NECAP2	NECAP2	NECAP endocytosis associated 2	0.5415958	
CYLD	CYLD	CYLD	cylindromatosis (turban tumor syndrome)	0.54108375	
ZNF347	ZNF347	ZNF347	zinc finger protein 347	0.5406849	
OR2A9P	OR2A9P	OR2A9P	olfactory receptor, family 2, subfamily A, member 9 pseudogene	0.5403717	
RGL1	RGL1	RGL1	ral guanine nucleotide dissociation stimulator-like 1	0.53970706	
LY75	LY75	LY75	lymphocyte antigen 75	0.53897345	
TNFAIP8	TNFAIP8	TNFAIP8	tumor necrosis factor, alpha-induced protein 8	0.5387738	
AIF1	AIF1	AIF1	allograft inflammatory factor 1	0.5386468	
ORMDL3	ORMDL3	ORMDL3	ORM1-like 3 (S. cerevisiae)	0.5384487	
ITGB7	ITGB7	ITGB7	integrin, beta 7	0.53778934	
LYZ	LYZ	LYZ	lysozyme (renal amyloidosis)	0.537674	
SELPLG	SELPLG	SELPLG	selectin P ligand	0.53735983	
PSMB4	PSMB4	PSMB4	proteasome (prosome, macropain) subunit, beta type, 4	0.5367005	
IL15RA	IL15RA	IL15RA	interleukin 15 receptor, alpha	0.53668845	
CSF2RB	CSF2RB	CSF2RB	colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)	0.53636587	
IL4I1	IL4I1	IL4I1	interleukin 4 induced 1	0.53631145	
ALDH16A1	ALDH16A1	ALDH16A1	aldehyde dehydrogenase 16 family, member A1	0.5362285	
ERBB2	ERBB2	ERBB2	v-erb-b2 erythroblastic leukemia viral oncogene homolog 2, neuro/glioblastoma derived oncogene homolog (avian)	0.5359961	
RP11-75L1.2	RP11-75L1.2	null	null	0.5356992	
GRN	GRN	GRN	granulin	0.5353179	
PSAP	PSAP	PSAP	prosaposin (variant Gaucher disease and variant metachromatic leukodystrophy)	0.53526497	
WDFY4	WDFY4	WDFY4	WDFY family member 4	0.53500885	
C1QB	C1QB	C1QB	complement component 1, q subcomponent, B chain	0.53494054	
RP11-158K1.3	RP11-158K1.3	null	null	0.53424287	
EGR2	EGR2	EGR2	early growth response 2 (Krox-20 homolog, Drosophila)	0.53340244	
LACC1	LACC1	null	null	0.53334546	
SFRP4	SFRP4	SFRP4	secreted frizzled-related protein 4	0.53306663	
PIK3R5	PIK3R5	PIK3R5	phosphoinositide-3-kinase, regulatory subunit 5, p101	0.5323857	
ATP6V0C	ATP6V0C	ATP6V0C	ATPase, H+ transporting, lysosomal 16kDa, V0 subunit c	0.5323454	
IL3RA	IL3RA	IL3RA	interleukin 3 receptor, alpha (low affinity)	0.531736	
ARID4B	ARID4B	ARID4B	AT rich interactive domain 4B (RBP1- like)	0.5302821	
TRAFD1	TRAFD1	TRAFD1	TRAF-type zinc finger domain containing 1	0.5300142	
GIMAP2	GIMAP2	GIMAP2	GTPase, IMAP family member 2	0.529714	
RNASE6	RNASE6	RNASE6	ribonuclease, RNase A family, k6	0.52824324	
STAT1	STAT1	STAT1	signal transducer and activator of transcription 1, 91kDa	0.52821785	
PXDC1	PXDC1	null	null	0.5279872	
CACNA2D4	CACNA2D4	CACNA2D4	calcium channel, voltage-dependent, alpha 2/delta subunit 4	0.5276167	
PDZD7	PDZD7	PDZD7	PDZ domain containing 7	0.5272103	
SLC1A3	SLC1A3	SLC1A3	solute carrier family 1 (glial high affinity glutamate transporter), member 3	0.5271989	
PTCH1	PTCH1	PTCH1	patched homolog 1 (Drosophila)	0.527076	
CTSB	CTSB	CTSB	cathepsin B	0.52684784	
DAB2IP	DAB2IP	DAB2IP	DAB2 interacting protein	0.5267622	
OSGIN2	OSGIN2	OSGIN2	oxidative stress induced growth inhibitor family member 2	0.5260929	
RAB11FIP1	RAB11FIP1	RAB11FIP1	RAB11 family interacting protein 1 (class I)	0.5255697	
NLRC4	NLRC4	null	null	0.52551764	
PSMB9	PSMB9	PSMB9	proteasome (prosome, macropain) subunit, beta type, 9 (large multifunctional peptidase 2)	0.5254077	
RABGGTA	RABGGTA	RABGGTA	Rab geranylgeranyltransferase, alpha subunit	0.5250057	
RCSD1	RCSD1	RCSD1	RCSD domain containing 1	0.52471894	
MFNG	MFNG	MFNG	manic fringe homolog (Drosophila)	0.524624	
GAPVD1	GAPVD1	GAPVD1	GTPase activating protein and VPS9 domains 1	0.5245595	
TRIM11	TRIM11	TRIM11	tripartite motif-containing 11	0.5239568	
HIST1H4H	HIST1H4H	HIST1H4H	histone cluster 1, H4h	0.5236841	
CD37	CD37	CD37	CD37 molecule	0.52366215	
FAM105A	FAM105A	FAM105A	family with sequence similarity 105, member A	0.5236229	
ENPP4	ENPP4	ENPP4	ectonucleotide pyrophosphatase/phosphodiesterase 4 (putative function)	0.5234494	
ACP2	ACP2	ACP2	acid phosphatase 2, lysosomal	0.5228432	
TRIM41	TRIM41	TRIM41	tripartite motif-containing 41	0.522118	
ARHGEF34P	ARHGEF34P	null	null	0.521742	
NAIF1	NAIF1	null	null	0.5217073	
COMMD9	COMMD9	COMMD9	COMM domain containing 9	0.5215952	
GIMAP8	GIMAP8	GIMAP8	GTPase, IMAP family member 8	0.5213212	
PRR5L	PRR5L	null	null	0.52128744	
C3orf62	C3orf62	C3ORF62	chromosome 3 open reading frame 62	0.5211379	
CMKLR1	CMKLR1	CMKLR1	chemokine-like receptor 1	0.52105945	
TIAM1	TIAM1	TIAM1	T-cell lymphoma invasion and metastasis 1	0.5208123	
TLR8	TLR8	TLR8	toll-like receptor 8	0.5204904	
TCEB1P2	TCEB1P2	TCEB1P2	transcription elongation factor B (SIII), polypeptide 1 pseudogene 2	0.5200339	
RFX5	RFX5	RFX5	regulatory factor X, 5 (influences HLA class II expression)	0.5199999	
PRR13	PRR13	PRR13	proline rich 13	0.5198583	
ADCK2	ADCK2	ADCK2	aarF domain containing kinase 2	0.51910794	
RP11-930P14.2	RP11-930P14.2	null	null	0.5190065	
PC	PC	PC	pyruvate carboxylase	0.51856816	
CTSC	CTSC	CTSC	cathepsin C	0.5178918	
MYO7A	MYO7A	MYO7A	myosin VIIA	0.5175106	
TIMM10	TIMM10	TIMM10	translocase of inner mitochondrial membrane 10 homolog (yeast)	0.5168518	
RNASE1	RNASE1	RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	0.51664925	
ZNF880	ZNF880	null	null	0.51633734	
PARP10	PARP10	PARP10	poly (ADP-ribose) polymerase family, member 10	0.51628125	
C10orf54	C10orf54	C10ORF54	chromosome 10 open reading frame 54	0.51620907	
PSMB2	PSMB2	PSMB2	proteasome (prosome, macropain) subunit, beta type, 2	0.51535726	
C19orf66	C19orf66	null	null	0.5138069	
SQRDL	SQRDL	SQRDL	sulfide quinone reductase-like (yeast)	0.51340455	
SLC43A2	SLC43A2	SLC43A2	solute carrier family 43, member 2	0.5125995	
Z82188.1	Z82188.1	null	null	0.5124835	
LILRB5	LILRB5	LILRB5	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 5	0.51246786	
CUL7	CUL7	CUL7	cullin 7	0.5116137	
CTD-2267D19.3	CTD-2267D19.3	null	null	0.5114216	
RNF181	RNF181	null	null	0.5110793	
DENND2D	DENND2D	DENND2D	DENN/MADD domain containing 2D	0.51076365	
HSPB8	HSPB8	HSPB8	heat shock 22kDa protein 8	0.50982547	
LIMS2	LIMS2	LIMS2	LIM and senescent cell antigen-like domains 2	0.5094674	
KCTD9	KCTD9	KCTD9	potassium channel tetramerisation domain containing 9	0.50943094	
GNA15	GNA15	GNA15	guanine nucleotide binding protein (G protein), alpha 15 (Gq class)	0.50927496	
THEM6	THEM6	null	null	0.50922143	
MT1G	MT1G	MT1G	metallothionein 1G	0.50863516	
SOD2	SOD2	SOD2	superoxide dismutase 2, mitochondrial	0.5085267	
SAMHD1	SAMHD1	SAMHD1	SAM domain and HD domain 1	0.50821674	
B3GALT4	B3GALT4	B3GALT4	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 4	0.50800025	
CLN3	CLN3	CLN3	ceroid-lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)	0.5076897	
MAFB	MAFB	MAFB	v-maf musculoaponeurotic fibrosarcoma oncogene homolog B (avian)	0.5075446	
DNPEP	DNPEP	DNPEP	aspartyl aminopeptidase	0.50734323	
VNN1	VNN1	VNN1	vanin 1	0.5066635	
PLD3	PLD3	PLD3	phospholipase D family, member 3	0.50662404	
PDK3	PDK3	PDK3	pyruvate dehydrogenase kinase, isozyme 3	0.5065372	
TSC1	TSC1	TSC1	tuberous sclerosis 1	0.5052204	
GAMT	GAMT	GAMT	guanidinoacetate N-methyltransferase	0.5048755	
PSMB8	PSMB8	PSMB8	proteasome (prosome, macropain) subunit, beta type, 8 (large multifunctional peptidase 7)	0.50451857	
EVL	EVL	EVL	Enah/Vasp-like	0.5043513	
BCAS4	BCAS4	BCAS4	breast carcinoma amplified sequence 4	0.5042661	
LAT2	LAT2	LAT2	linker for activation of T cells family, member 2	0.5036257	
SDE2	SDE2	null	null	0.5035451	
RP1-30M3.5	RP1-30M3.5	null	null	0.5033181	
RNASEL	RNASEL	RNASEL	ribonuclease L (2',5'-oligoisoadenylate synthetase-dependent)	0.5026354	
EFHD1	EFHD1	EFHD1	EF-hand domain family, member D1	0.50235623	
LSP1	LSP1	LSP1	lymphocyte-specific protein 1	0.50228536	
KRT222	KRT222	null	null	0.5022842	
ZNF701	ZNF701	ZNF701	zinc finger protein 701	0.5021421	
MFSD1	MFSD1	MFSD1	major facilitator superfamily domain containing 1	0.50201315	
FBP1	FBP1	FBP1	fructose-1,6-bisphosphatase 1	0.5017306	
TAPBP	TAPBP	TAPBP	TAP binding protein (tapasin)	0.50132775	
ITGB3	ITGB3	ITGB3	integrin, beta 3 (platelet glycoprotein IIIa, antigen CD61)	0.50092	
AC011933.1	AC011933.1	null	null	0.5000236	
DOK1	DOK1	DOK1	docking protein 1, 62kDa (downstream of tyrosine kinase 1)	0.49979597	
OCEL1	OCEL1	OCEL1	occludin/ELL domain containing 1	0.49939454	
FCHO2	FCHO2	FCHO2	FCH domain only 2	0.49937204	
BCKDHA	BCKDHA	BCKDHA	branched chain keto acid dehydrogenase E1, alpha polypeptide	0.4993279	
MTR	MTR	MTR	5-methyltetrahydrofolate-homocysteine methyltransferase	0.49863902	
UBD	UBD	UBD	ubiquitin D	0.49838242	
FGD3	FGD3	FGD3	FYVE, RhoGEF and PH domain containing 3	0.4981727	
SERPINB1	SERPINB1	SERPINB1	serpin peptidase inhibitor, clade B (ovalbumin), member 1	0.4981508	
COX8A	COX8A	COX8A	cytochrome c oxidase subunit 8A (ubiquitous)	0.49758297	
TMEM150A	TMEM150A	null	null	0.49724182	
RP3-475N16.1	RP3-475N16.1	null	null	0.49698973	
LRRC8C	LRRC8C	LRRC8C	leucine rich repeat containing 8 family, member C	0.4965519	
STAT3	STAT3	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	0.49642444	
C1QC	C1QC	C1QC	complement component 1, q subcomponent, C chain	0.4964186	
RP11-109L13.1	RP11-109L13.1	null	null	0.49638903	
SHISA2	SHISA2	null	null	0.49558857	
CSF3R	CSF3R	CSF3R	colony stimulating factor 3 receptor (granulocyte)	0.4954788	
TRPM2	TRPM2	TRPM2	transient receptor potential cation channel, subfamily M, member 2	0.49500605	
KCTD5	KCTD5	KCTD5	potassium channel tetramerisation domain containing 5	0.49496236	
ZNF816	ZNF816	null	null	0.49437028	
FAM53B	FAM53B	FAM53B	family with sequence similarity 53, member B	0.49389416	
ARRDC1	ARRDC1	ARRDC1	arrestin domain containing 1	0.4938258	
SLC46A1	SLC46A1	null	null	0.49343207	
CXorf23	CXorf23	CXORF23	chromosome X open reading frame 23	0.49339414	
THEMIS2	THEMIS2	null	null	0.49304134	
C15orf48	C15orf48	C15ORF48	chromosome 15 open reading frame 48	0.49280947	
RASA4B	RASA4B	null	null	0.49247324	
IL10RB-AS1	IL10RB-AS1	null	null	0.49196473	
CCDC97	CCDC97	CCDC97	coiled-coil domain containing 97	0.49094057	
SMCO4	SMCO4	null	null	0.49061018	
NFAT5	NFAT5	NFAT5	nuclear factor of activated T-cells 5, tonicity-responsive	0.49046513	
DAAM2	DAAM2	DAAM2	dishevelled associated activator of morphogenesis 2	0.4904181	
SPARC	SPARC	SPARC	secreted protein, acidic, cysteine-rich (osteonectin)	0.4902709	
CSF1	CSF1	CSF1	colony stimulating factor 1 (macrophage)	0.4902417	
B2M	B2M	B2M	beta-2-microglobulin	0.49003208	
LINC00324	LINC00324	null	null	0.48996225	
WARS	WARS	WARS	tryptophanyl-tRNA synthetase	0.48991287	
PTGS1	PTGS1	PTGS1	prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase)	0.4898979	
TMEM86A	TMEM86A	TMEM86A	transmembrane protein 86A	0.48949903	
NCF4	NCF4	NCF4	neutrophil cytosolic factor 4, 40kDa	0.4894728	
SNX11	SNX11	SNX11	sorting nexin 11	0.4892507	
MBOAT1	MBOAT1	MBOAT1	membrane bound O-acyltransferase domain containing 1	0.4887529	
LST1	LST1	LST1	leukocyte specific transcript 1	0.48875102	
TREM2	TREM2	TREM2	triggering receptor expressed on myeloid cells 2	0.48847854	
CDC42P5	CDC42P5	null	null	0.4882093	
METRN	METRN	METRN	meteorin, glial cell differentiation regulator	0.48815012	
S100A11	S100A11	S100A11	S100 calcium binding protein A11	0.48792648	
AMICA1	AMICA1	AMICA1	adhesion molecule, interacts with CXADR antigen 1	0.48760474	
SEMA4D	SEMA4D	SEMA4D	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D	0.48755231	
CISD3	CISD3	null	null	0.48725423	
XXbac-BPG248L24.12	XXbac-BPG248L24.12	null	null	0.4871009	
TBXAS1	TBXAS1	TBXAS1	thromboxane A synthase 1 (platelet, cytochrome P450, family 5, subfamily A)	0.4869277	
CCDC28B	CCDC28B	CCDC28B	coiled-coil domain containing 28B	0.4867442	
C6orf106	C6orf106	C6ORF106	chromosome 6 open reading frame 106	0.48673698	
GS1-358P8.4	GS1-358P8.4	null	null	0.4863293	
ITFG3	ITFG3	ITFG3	integrin alpha FG-GAP repeat containing 3	0.48629612	
LENG1	LENG1	LENG1	leukocyte receptor cluster (LRC) member 1	0.4852506	
DENND3	DENND3	DENND3	DENN/MADD domain containing 3	0.4850236	
